Date,Open,High,Low,Close
4/11/2006,49577.86,50870.29,49490.59,50545.03
4/12/2006,50553.34,50999.64,50335.37,50909.37
4/13/2006,50992.29,51031.68,50760.1,50777.8
4/17/2006,51040.71,51082.11,50568.73,50956.1
4/18/2006,50619.06,50954.04,49080.63,49350.66
4/19/2006,49467.97,49467.97,49155.13,49316.69
4/20/2006,48786.7,48863.22,48503.84,48665.94
4/21/2006,48524.47,49422.02,48328.06,49420.81
4/24/2006,49001.7,49597.1,48914.14,49196.17
4/25/2006,49126.19,49312.8,48955.13,49108.03
4/26/2006,48777.79,48777.79,48292.16,48491.59
4/27/2006,48281.97,48809.9,48064.59,48190.04
4/28/2006,48370.4,48599.26,47819.59,47878.97
5/1/2006,47956.46,48749.93,47956.46,48746.37
5/2/2006,48169.19,48233.11,48047.17,48056.25
5/3/2006,48094.96,48617.52,48094.96,48545.21
5/4/2006,48028.93,48492.04,47959.33,48353.16
5/5/2006,48028.85,48028.85,47573.27,47763.76
5/8/2006,47704.02,47933.34,47683.78,47877.3
5/9/2006,47900.38,47900.38,47556.61,47555.45
5/10/2006,47651.42,47948.94,47379.4,47378.24
5/11/2006,47477.87,48880.37,47477.87,48655.54
5/12/2006,48389.63,50951.86,48383.89,50950.62
5/15/2006,51172.36,51332.93,50656.24,50711.01
5/16/2006,49940.69,50100.32,49176.11,50099.1
5/17/2006,50595.89,56213.41,50595.89,55110.49
5/18/2006,53526.97,55913.45,53519.16,55912.09
5/19/2006,55055.93,57608.15,55055.93,56794.66
5/22/2006,57264.17,61213.43,57264.17,60261.01
5/23/2006,60088.51,60094.9,57424.3,59718.02
5/24/2006,59700.42,62505.1,59517.92,61448.49
5/25/2006,60379.57,60379.57,58991.32,58989.88
5/26/2006,58194.57,58194.57,57114.86,57371.87
5/30/2006,57911.9,62673.78,57911.9,62667.67
5/31/2006,60582.28,61629.8,59592.69,61380.73
6/1/2006,60659.74,60682.27,58800.98,58799.55
6/2/2006,57716.99,57805.46,57047.82,57314.77
6/5/2006,57719.89,60767.93,57584.85,60709.01
6/6/2006,60721.88,63044.1,60721.88,62118.79
6/7/2006,61583.84,64068.46,61503.27,63749.6
6/8/2006,64286.66,68713.71,64257.63,65778.8
6/9/2006,65585.14,66708.36,65481.86,66457.18
6/12/2006,66859.46,68876.11,66814.23,68871.07
6/13/2006,68705.98,74649.17,68638.01,74637.17
6/14/2006,74383.51,78819.36,73749.34,76100.64
6/15/2006,74255.69,74255.69,63667.3,63665.74
6/16/2006,64259.33,66064.62,64254.42,65625.14
6/19/2006,64640.83,66599.64,64392.3,66297.46
6/20/2006,65093.33,65770.66,65026.25,65318.28
6/21/2006,66065,66065,59934.04,61592
6/22/2006,61470.08,62573.59,61377.09,61931.51
6/23/2006,62379.67,62431.3,60644.89,61597.62
6/26/2006,62206.8,62343.09,61093.92,61089.45
6/27/2006,60692.87,62816.22,60457.4,62614.45
6/28/2006,61970.18,63539.57,61970.18,62656.61
6/29/2006,62454.24,62454.24,56946.85,57348.46
6/30/2006,56541.4,56689.64,55577.88,56074.37
7/3/2006,55442.15,55631,54785.3,55021.93
7/5/2006,55498.74,58275.73,55498.74,57144.24
7/6/2006,56551.96,57160.32,55569.61,57158.93
7/7/2006,57246.42,57828.13,56585.14,57826.72
7/10/2006,57741.55,58100.44,56946.75,57887.07
7/11/2006,58254.78,58798.28,56634.4,56832.93
7/12/2006,56114.93,58657.1,56114.93,58396
7/13/2006,59233.5,63332.8,59233.5,63277.18
7/14/2006,63439.32,65997.47,62862.83,65239.94
7/17/2006,65352.1,66109.14,64268.6,64715.4
7/18/2006,64057.48,66554.78,63887.94,63886.38
7/19/2006,63236.04,63236.04,60060.84,60489.05
7/20/2006,60076.75,62726.73,59063.13,62474.36
7/21/2006,63007.21,64245.15,62743.46,63918.86
7/24/2006,62925.76,62925.76,58954.12,59265.56
7/25/2006,59724.75,59877.81,57199.22,57634.64
7/26/2006,57969.11,58055.12,56717.22,57239.89
7/27/2006,56407.61,58557.02,56167.1,58216.15
7/28/2006,57442.05,57570.74,56185.55,56453.48
7/31/2006,57488.91,57968.55,56933.13,57005.81
8/1/2006,57748.67,59221.07,57748.67,58393.53
8/2/2006,58071.23,58071.23,57180.16,57243.76
8/3/2006,57608.83,57858.51,56464.45,56716.93
8/4/2006,56248.88,57924.79,55803.48,57561.37
8/7/2006,58185.69,58314.7,57806.2,58051.97
8/8/2006,57811.28,58480.7,57420.16,57870.62
8/9/2006,57147.94,57579.67,56350.18,57267.25
8/10/2006,57919.72,58969.66,57642.72,57641.31
8/11/2006,57740.45,58187.52,57641.31,57911.69
8/14/2006,57732.61,57732.61,55258.99,55726.87
8/15/2006,55366.15,55487.01,54860.41,55210.8
8/16/2006,54582.15,54730.07,52481.99,52480.71
8/17/2006,51934.35,52381.22,51605.43,52096.93
8/18/2006,51399.51,52166.28,51133.8,51314.69
8/21/2006,51983.3,52850.6,50826.89,51087.8
8/22/2006,50929.5,51081.72,49845.77,50643.13
8/23/2006,50308.29,52343.11,50308.29,51606.48
8/24/2006,51198.84,51470.6,50791.21,51105.13
8/25/2006,50677.54,50772.39,49941.29,50060.1
8/28/2006,50516.39,50516.39,49171.53,49356.92
8/29/2006,49612.77,50766.35,49464.64,49950.55
8/30/2006,49923.69,49983.38,49401.42,49627.98
8/31/2006,49443.45,49443.45,48690.45,48877.7
9/1/2006,48485.96,48557.19,47702.49,47886.17
9/5/2006,48452.81,48711.72,48130.28,48203.93
9/6/2006,48959.28,50543.75,48917.97,50212.7
9/7/2006,51166.44,51802.27,50645.42,50779.04
9/8/2006,50332.69,50743.8,50156.49,50444.07
9/11/2006,51123.55,52183.77,50082.36,50652.73
9/12/2006,50135.87,50188.43,47744.27,47995.22
9/13/2006,48179.82,48688.59,46188.38,47166.16
9/14/2006,47328.17,48068.75,47264.52,47854.08
9/15/2006,47202.27,47845.44,46550.46,47678.06
9/18/2006,47660.89,47723.84,46979.95,47224.65
9/19/2006,47358.35,48743.63,46853.44,47025.06
9/20/2006,47058.99,47092.92,46115.32,46114.19
9/21/2006,45630.86,47689.25,45598.75,47363.06
9/22/2006,47713.33,48615.93,47373.17,47513.1
9/25/2006,47103.85,48126.97,45803.98,45960.7
9/26/2006,46194.47,46194.47,44898.68,45003.9
9/27/2006,45028.83,45361.27,44363.95,45150.08
9/28/2006,45500.6,45884.18,44945.07,45026.04
9/29/2006,45338.55,45483.3,44808.93,44859.9
10/2/2006,44872.98,45669.56,44807.55,45666.22
10/3/2006,46001.55,46279.9,45352.06,45695.6
10/4/2006,45857.7,45857.7,43199.28,43398.83
10/5/2006,43373.01,43798.89,42863.26,43022.85
10/6/2006,43106.32,43876.76,42849.5,42956.91
10/9/2006,43161.23,43451.77,42078.93,42172.83
10/10/2006,42303.03,42303.03,41007.36,41046.91
10/11/2006,41606.92,41677.91,40360.69,40499.35
10/12/2006,40141.9,40185.8,39257.66,39613.37
10/13/2006,39329.78,39482.48,38862.33,39083.33
10/16/2006,39355.86,39355.86,37847.65,38170.45
10/17/2006,38571.66,39699.97,38453.29,38677.44
10/18/2006,38922.04,38952.62,38004.79,38498.4
10/19/2006,38547.13,38894.34,38103.97,38283.49
10/20/2006,38371.49,38684.04,37575.66,37574.75
10/23/2006,37521.85,38035.69,36191.93,36680.87
10/24/2006,36542.47,36927.57,36037.02,36077.37
10/25/2006,36391.93,36391.93,35171.13,35197.77
10/26/2006,35200.75,35433.44,34422.16,34423.24
10/27/2006,34868.91,34977.36,34316.28,34595.07
10/30/2006,34908.76,35619.01,34458.94,34725.38
10/31/2006,34791.72,35088.04,34412.85,34478.75
11/1/2006,34346.53,35418.95,34096.8,35231.91
11/2/2006,35329.98,35795.49,35249.47,35464.3
11/3/2006,34921.57,35487.65,34758.17,35223.27
11/6/2006,35147.7,35157.87,33871.61,34036.42
11/7/2006,33946.63,34256.57,33572.95,34153.28
11/8/2006,34304.82,34478,33402.81,33536.61
11/9/2006,33594.12,33847.14,33208.83,33626.69
11/10/2006,33894.55,33899.21,33894.55,33898.38
11/13/2006,33658.72,33787.11,33142.3,33770.19
11/14/2006,33710.6,34069.56,32938.78,33051.9
11/15/2006,33531.32,33531.32,32431.47,32773.67
11/16/2006,32446.64,32716.23,32172.37,32662.54
11/17/2006,32779.47,33104.52,32779.47,32904.79
11/20/2006,33125.3,33153.3,32103.26,32342.08
11/21/2006,32314.16,32616.6,32179.23,32564.44
11/22/2006,32770.79,32899.48,32411.41,32874.19
11/24/2006,33158.42,33823.95,32929.65,33262.94
11/27/2006,33445.97,35488.14,33367.69,35185.08
11/28/2006,35313.66,35598.37,33770.7,33949.2
11/29/2006,33485.69,33485.69,32500.31,32634.64
11/30/2006,32545.71,33428.16,32329.08,32426.26
12/1/2006,32805.56,33888.98,32555.72,33118.1
12/4/2006,32941.58,33090.94,32507.07,32586.2
12/5/2006,32386.55,32775.71,32327.9,32700.38
12/6/2006,32711.63,32992.65,32599.21,32958.08
12/7/2006,32766.58,33626.65,32696.03,33549.69
12/8/2006,33567.56,34112.72,33370.95,33607.05
12/11/2006,33471.12,33471.12,32605.4,32791.66
12/12/2006,32725.05,32984.82,32005.67,32448.9
12/13/2006,32177.01,32345,31690.7,31930.8
12/14/2006,31856.12,32255.86,31078.61,32079.26
12/15/2006,31896.1,32518.57,31830.69,32517.78
12/18/2006,32675.77,32736.37,32141.2,32625.88
12/19/2006,32877.36,33054.69,31626.4,31765.44
12/20/2006,31534.7,32303.84,31534.7,31666.41
12/21/2006,31559.59,32100.02,31543.66,31902.64
12/22/2006,32134.19,32673.41,31775.77,32362.91
12/26/2006,32194.07,32194.07,31419.32,31526.8
12/27/2006,31106.11,31131.23,30566.12,30726.64
12/28/2006,30728.2,31088.77,30634.55,31001.67
12/29/2006,31107.27,31737.8,30911.59,31321.95
1/3/2007,31321.95,31343.3,31321.95,31339.47
1/4/2007,31413.47,31882.15,31080.47,31170.37
1/5/2007,31408.12,32201.15,31311.48,31905.55
1/8/2007,32049,32207.7,31570.82,31568.51
1/9/2007,31541.18,31708.22,30903.37,31439.99
1/10/2007,31688.02,31827.17,31046.76,31086.64
1/11/2007,30915.25,30915.25,28733.87,28955.44
1/12/2007,28841.94,28898.69,28256.5,28444.99
1/16/2007,28747.43,28811.19,27702.21,28047.29
1/17/2007,28165.14,28353.69,27740.89,28074.07
1/18/2007,28068.21,28514.22,27734.87,28411.79
1/19/2007,28198.89,28198.89,27419.81,27607.92
1/22/2007,27768.62,28438.24,27652.17,27969.09
1/23/2007,28331,28331,27078.24,27127.88
1/24/2007,27029.73,27306.84,26821.9,26830.81
1/25/2007,27035.31,27954.41,26991.65,27840.29
1/26/2007,27737.28,28259.18,27479.77,27917.89
1/29/2007,27758.23,27949.83,27589.45,27859.12
1/30/2007,27922.75,27922.75,27344.44,27426.06
1/31/2007,27607.09,27946.52,26701.94,26999.3
2/1/2007,26858.35,26891.05,26596.75,26669.79
2/2/2007,26561.98,26831.51,26431.71,26560.57
2/5/2007,26617.6,26770.8,26367.12,26596.63
2/6/2007,26543.19,26789.25,26178,26210.03
2/7/2007,25977.05,26087.99,25671.96,25863.6
2/8/2007,26173.03,26341,25903.38,26034.56
2/9/2007,25978.97,26967.98,25890.37,26540.6
2/12/2007,26759.89,27154.61,26424.38,27012.48
2/13/2007,26739.45,26801.7,26022.45,26021.81
2/14/2007,25935,25935,25175.4,25243.54
2/15/2007,25442.58,25465.1,24965.25,25063.65
2/16/2007,25209.02,25271.83,24964.95,25080.92
2/20/2007,25198.94,25330.38,24367.38,24663.41
2/21/2007,24749,24845.29,24321.07,24416.66
2/22/2007,24186.58,24624.53,24131.51,24245.39
2/23/2007,24362.21,25392.35,24346.28,25150.89
2/26/2007,25010.65,25359.04,24824.55,24903.91
2/27/2007,25916.38,32553.67,25902.32,31016.63
2/28/2007,29678.52,29982.04,28110.8,28547.31
3/1/2007,30663.95,32189.4,28598.34,29794.54
3/2/2007,30224.05,31662.21,29880.79,31508.96
3/5/2007,32302.5,33148.95,31329.09,32979.97
3/6/2007,31609.57,31765.28,30504.57,30870.25
3/7/2007,30790.41,31026.38,29449.07,30350.38
3/8/2007,29349,29388.95,28390.23,29245.97
3/9/2007,28471.67,29309.9,28414.84,29213.8
3/12/2007,29457.9,29617.68,28297.77,28726.79
3/13/2007,29216.21,32025.05,28944.9,31448.41
3/14/2007,31212.05,35135.21,31149.85,32606.28
3/15/2007,32780.78,33012.25,31712.42,32784.5
3/16/2007,32696.33,33965.39,32375.73,33806.15
3/19/2007,32918.57,33103.93,31514.14,31755.81
3/20/2007,31543.09,31993.45,30532.89,30603.28
3/21/2007,30667.12,30943.79,27687.67,28265.8
3/22/2007,28407.89,28863.25,27997.29,28443.54
3/23/2007,28512.81,28844.68,28313.93,28423.3
3/26/2007,28685.35,30654.66,28152.33,28495.42
3/27/2007,28436.39,29767.28,28414.12,29506.53
3/28/2007,30348.4,31865.1,30052.19,31075.53
3/29/2007,30518.42,32024.85,30485,30878.5
3/30/2007,30482.83,31751.19,29963.46,30610.06
4/2/2007,30769.51,31612.52,30720.45,31216.99
4/3/2007,30076.16,30373.91,29473.97,29948.13
4/4/2007,29948.13,30237.81,29307.49,29511.43
4/5/2007,29686.01,29686.01,28809.78,29163.39
4/9/2007,29062.38,29249.98,28601.68,29037.82
4/10/2007,28675.66,28848.43,27886.01,28015.54
4/11/2007,28135.85,29138.1,28113.78,28951.36
4/12/2007,29219.99,30035.79,28247.86,28344.7
4/13/2007,28063.77,28561.99,27756.5,27908.93
4/16/2007,27551.69,27551.69,26295.37,26646.78
4/17/2007,26409.81,27063.12,25932.59,27004.12
4/18/2007,27127.43,27394.6,26778.06,26986.59
4/19/2007,27507.14,27630.35,26726.82,26791.45
4/20/2007,26322.07,26803.29,25836.29,26802.63
4/23/2007,26760.68,27328.56,26618.46,27218.81
4/24/2007,27132.99,28085.11,27051.27,27205.48
4/25/2007,26950.55,27195.28,26726.22,26928.08
4/26/2007,27150.05,27646.95,26911.79,27018.63
4/27/2007,27144.65,27628.44,26839.34,26838.68
4/30/2007,26992.88,28015.46,26781.88,27582.02
5/1/2007,27543.52,28210.15,27420.94,27598.21
5/2/2007,27375.64,27466.69,26788.87,27196.57
5/3/2007,27170.32,27368.21,26815.92,27004.68
5/4/2007,27093.37,27254.61,26694.28,27080.19
5/7/2007,26951.41,27275.37,26951.41,27263.11
5/8/2007,27508.21,27785.47,27391.69,27543.32
5/9/2007,27768.92,27899.26,27192.38,27215.44
5/10/2007,27499.35,28291.1,27323.41,28054.11
5/11/2007,28144.82,28144.82,27236.76,27443.17
5/14/2007,27367.72,28489.44,27347.87,27940.47
5/15/2007,27549.37,28193.94,27440.45,28098.92
5/16/2007,27802.11,28356.16,27584.44,27824.93
5/17/2007,28115.63,28194.69,27760.69,28028.04
5/18/2007,27771.43,27888.22,27611.87,27693.85
5/21/2007,27686.46,27755.46,27033.42,27296.23
5/22/2007,27512.84,27516.12,27043.52,27374.69
5/23/2007,27084.67,27315.7,26607.04,27280.18
5/24/2007,27236.02,28217.49,26931.76,28127.21
5/25/2007,27912.4,27951.6,27580.79,27757.02
5/29/2007,27757.02,27776.59,27320.05,27462.63
5/30/2007,28114.76,28163.61,26976.59,27069.97
5/31/2007,26824.65,27157.71,26663.81,27019.32
6/1/2007,26843.39,27066.34,26600.98,26880.39
6/4/2007,27132.7,27181.22,26909.5,27092.97
6/5/2007,27258.42,27703.12,27216.46,27272.63
6/6/2007,27628.68,28405.23,27628.68,28192.24
6/7/2007,28491.57,30178.9,27798.77,29950.15
6/8/2007,29498.9,29963.04,29137.9,29244.27
6/11/2007,29130.66,29232.99,28467.52,28663.91
6/12/2007,28765.41,30355.71,28562.4,29638.48
6/13/2007,29084.61,29390.97,28708.11,28891.85
6/14/2007,28801.59,28801.59,27850.67,28082.59
6/15/2007,27228.61,27694.2,26989.78,27660.98
6/18/2007,27571.11,28092.66,26869.84,27721.07
6/19/2007,27871.5,27963.51,27048.14,27129.37
6/20/2007,26976.31,28851.26,26689.33,28758.3
6/21/2007,28977.76,29655.27,28516.69,28858.86
6/22/2007,29382.83,30659.07,29156.55,30145.03
6/25/2007,30511.09,31082.32,29647.22,30580.54
6/26/2007,30240.59,31758.28,29967.02,31757.51
6/27/2007,31970.83,32168.04,29018.56,29892.38
6/28/2007,30011.09,30091.57,29258.57,29901.6
6/29/2007,29539.73,31483.72,29403.04,30901.88
7/2/2007,30460.52,30524.86,30018.16,30182.92
7/3/2007,30655.32,30705.57,29663.29,29751.03
7/5/2007,29960.91,30333.48,29734.97,30230.51
7/6/2007,30041.93,30212.46,29560.44,29637.99
7/9/2007,29651.02,29874.41,29455.67,29724.86
7/10/2007,30274.41,31773.92,30232.37,31773.14
7/11/2007,31965.33,31975.33,31039.44,31463.35
7/12/2007,31111.44,31306.39,30311.63,30814
7/13/2007,30822.97,31112.04,30387.37,30939
7/16/2007,30878.39,31476.5,30681.67,31330.72
7/17/2007,31070.18,31705.18,30869.08,31573.92
7/18/2007,31630.17,32830.13,31592.67,32571.11
7/19/2007,32162.38,32229.03,31746.89,32228.25
7/20/2007,32237.25,33444.33,32237.25,33222.95
7/23/2007,32741.61,33201.96,31947.63,32924.38
7/24/2007,33333.81,34281.64,33050.36,34073.09
7/25/2007,33525.58,34718.1,33071.82,33926.91
7/26/2007,34916.05,37231.04,34916.05,36331.89
7/27/2007,35940.42,37642.8,35087.73,37443.61
7/30/2007,36862.67,37486.39,35988.26,36436.26
7/31/2007,36189.19,43309.13,35555.37,38697.64
8/1/2007,38645.09,42330.95,38419.89,40653.64
8/2/2007,39868.59,40026.35,38409.68,38955.85
8/3/2007,39053.56,43207.45,38877.69,42197.82
8/6/2007,41589.4,43416.92,41141.17,41293.59
8/7/2007,41541.97,41907.01,38310.07,38509.58
8/8/2007,38012.33,39183.86,35850.1,38076.81
8/9/2007,40556.81,43995.05,40014.41,43437.08
8/10/2007,45057.78,48379.84,43276.52,46677.1
8/13/2007,45397.2,45869.58,42893.5,45532.34
8/14/2007,44953.85,47982.73,44587.24,47514.15
8/15/2007,47567.74,50419.2,45351.63,49582.09
8/16/2007,50611.43,59081.7,50556,53488.21
8/17/2007,51847.19,53819.35,49072.7,52040.85
8/20/2007,51136.09,52063.41,47059.65,47862.85
8/21/2007,47324.22,48344.5,45375.81,46655.56
8/22/2007,45462.27,45970.89,43036.57,44408.55
8/23/2007,43075.25,45722.24,42757.41,45189.08
8/24/2007,45106.32,45638.03,43467.75,43500.28
8/27/2007,44182.51,45657.92,43371.71,45560.24
8/28/2007,46647.39,49389.15,46392.75,49351.19
8/29/2007,48138.61,49232.43,47096.87,47387.5
8/30/2007,48565.92,48850.87,46698.6,47842.29
8/31/2007,45575.04,47050.27,45135.61,46385.68
9/4/2007,46443.36,46535.65,43834.1,44647.49
9/5/2007,46057.48,47894.36,45580.13,47228.86
9/6/2007,46738.69,47605.18,46475.16,46883.48
9/7/2007,49323.67,50801.1,48668.44,49858.67
9/10/2007,49554.22,52349.43,48791.5,51259.56
9/11/2007,50723.56,50755.52,48418.61,48715.92
9/12/2007,49168.09,49612.78,48418.74,49071.58
9/13/2007,48301.15,49240.87,48060.06,48844.14
9/14/2007,49782.98,50336.18,48805.47,48866.39
9/17/2007,49868.79,50578.32,49612.54,50026.03
9/18/2007,49607.26,49797.22,40723.26,43739.19
9/19/2007,42921.25,43596.04,41264.92,42066.34
9/20/2007,42158.44,43388.52,41022.51,42609.37
9/21/2007,41849.83,41960.39,40706.15,40705.16
9/24/2007,40421.67,40716.41,39392.09,40416.15
9/25/2007,41427.07,41496.64,40383.41,40779.63
9/26/2007,40160.9,40160.9,38626.87,39197.86
9/27/2007,38462.48,39165.18,38448.18,38653.64
9/28/2007,38766.82,39805.84,38316.14,39207.41
10/1/2007,39264.39,39313.23,37465.59,38252.64
10/2/2007,38108.48,39645.53,37902.39,39122.79
10/3/2007,39517.97,40044.87,39335.57,39612.39
10/4/2007,39320.19,39979.4,38982.5,39939.2
10/5/2007,38930.33,38930.33,37287.89,37803.75
10/8/2007,37875.13,38767.9,37875.13,38316.8
10/9/2007,37775.63,37943.99,36222.27,36413.89
10/10/2007,36393.94,37257.13,36334.06,36511.8
10/11/2007,36189.6,39164.96,35533.27,38877.63
10/12/2007,38579.25,38949.99,37213.24,38118.66
10/15/2007,38118.66,40500.58,38094.96,40075.66
10/16/2007,40422.29,42020.56,40380.94,41885.37
10/17/2007,40255.52,42415.57,40078.79,41378.7
10/18/2007,42120.43,42580.08,41119.41,41417.88
10/19/2007,41841.56,44621.83,41841.56,44260.08
10/22/2007,45457.06,45785.8,42727.28,43673.13
10/23/2007,42757.34,43166.81,41814.01,42342.16
10/24/2007,42791.31,44643.06,42440.66,43188.86
10/25/2007,42914.39,43811.91,42400.17,42795.02
10/26/2007,41938.39,42597.82,40868.8,41053.87
10/29/2007,40675.44,40946.65,40180.34,40365.81
10/30/2007,40949.43,42441.17,40476.87,41756.19
10/31/2007,41138.66,41626.39,37897.6,38463.7
11/1/2007,39665.93,44160.19,39665.93,43923.98
11/2/2007,42724.29,46973.81,42724.29,45165.04
11/5/2007,46509.78,47838.83,45953.53,46937
11/6/2007,45757.45,46504.57,44266.34,44566.55
11/7/2007,47005.44,50173.64,45978.13,49459.3
11/8/2007,49278.92,53024.48,48243.72,49251.25
11/9/2007,50089.93,52314.11,49834.17,52081.57
11/12/2007,51721.11,53206.91,50800.73,52862.78
11/13/2007,51217.9,51232.85,48112.21,48735.35
11/14/2007,47064.04,50221.83,47032.58,49513.51
11/15/2007,50317.56,53479.46,49626.01,52744.95
11/16/2007,51911.63,53647.59,51156.29,51989.45
11/19/2007,52745.17,53857.49,52289.37,52783.79
11/20/2007,52370.44,52918.16,49547.72,51350.23
11/21/2007,52174.03,53547.03,50840.26,52589.51
11/23/2007,51238.94,51722.17,50346.82,50752.86
11/26/2007,50599.03,53561.1,50539.14,53530.29
11/27/2007,53012.58,53640.86,51585.53,52289.61
11/28/2007,51062.65,51062.65,47865.55,48279.37
11/29/2007,48755.82,50600.63,47849.43,48773.37
11/30/2007,47251.66,47934.98,46209.61,47628.01
12/3/2007,47858.46,48383.45,47462.66,47898.62
12/4/2007,48616.57,48721.94,47483.34,48340.52
12/5/2007,47208.07,47396.98,45060.84,46059.99
12/6/2007,46594.73,46632.85,43224.51,43733.23
12/7/2007,43117.86,44614.68,42986.37,44355.32
12/10/2007,44330.74,44330.74,43001.19,43438.45
12/11/2007,43735.42,45938.78,42652.63,45758.62
12/12/2007,43712.75,46098.75,42486.66,45175.79
12/13/2007,46075.94,46935.49,45066.19,45406.8
12/14/2007,46072.76,47002.48,45283.5,46739.36
12/17/2007,47661.07,48405.68,47000.98,48322.31
12/18/2007,47492.95,48382.48,46567.32,46616.36
12/19/2007,46521.49,47565,45345.18,46334.54
12/20/2007,45210.75,47037.69,45184.4,45859.74
12/21/2007,45165.92,45165.92,43786.71,43886.48
12/24/2007,43889.64,43889.64,42210.58,42332.33
12/26/2007,42376.53,43449.78,41667.34,42035
12/27/2007,42513.95,43866.76,42147.39,43376.95
12/28/2007,42829.7,44024.84,42829.7,43618.88
12/31/2007,43637.71,44867.97,43492.3,44328.52
1/2/2008,44121.87,46177.98,44027.94,45357.33
1/3/2008,45695.05,46060.91,44541.18,44975.8
1/4/2008,45890.79,47350.61,45824.25,46837.9
1/7/2008,45960.46,47086.08,45489.02,45880.77
1/8/2008,45320.79,49041.53,44207.07,48123.57
1/9/2008,47890.41,49527.69,46429.3,47628.24
1/10/2008,47959.22,48062.65,45038.31,46090.21
1/11/2008,46656.97,50172.11,46207.9,48226.99
1/14/2008,47514.38,47534.97,45897.61,46176.87
1/15/2008,47135.17,47505.56,46096.84,46493.66
1/16/2008,46788.39,47396.27,44485.81,46036.02
1/17/2008,46029.32,49797.97,45482.57,49653.35
1/18/2008,48173.74,51052.54,47505.15,50123.9
1/22/2008,61691.09,62536.42,49877.35,50833.9
1/23/2008,57339.26,57705.81,48318.52,48460.25
1/24/2008,47868.93,48979.14,47306.24,48522.08
1/25/2008,47492.42,49475.77,47330.38,49189.14
1/28/2008,49273.67,52284.96,48026.73,48192.72
1/29/2008,47740.6,48788.78,47466.28,48220.08
1/30/2008,48207.36,48767.17,46269.23,48337.4
1/31/2008,49247.63,49624.63,46505.04,47617.65
2/1/2008,46916.7,47290.54,45860.61,46367.26
2/4/2008,46562.78,48052.2,46323.05,48022.03
2/5/2008,48601.28,51193.05,48601.28,50737.17
2/6/2008,50486.89,52613.42,49848.42,52094.32
2/7/2008,52223.85,52901.3,50702.76,51308.92
2/8/2008,51498.22,52910.3,50906.45,52223.23
2/11/2008,51850.97,53131.67,50454.17,51053.55
2/12/2008,50277.03,50988.56,49105.42,50390.18
2/13/2008,49268.33,50171.97,48095.98,48640.49
2/14/2008,47955.65,49590.7,47955.65,49323.75
2/15/2008,50393.17,51045.62,48634.49,48858.15
2/19/2008,47972.56,49178.47,47181.18,48262.74
2/20/2008,49496.45,50229.49,47952.55,47951.38
2/21/2008,47869.72,48806.56,46867.39,47909.19
2/22/2008,48299.52,49497.45,46638.57,46855.72
2/25/2008,47122.25,47672.38,45612.78,45617.16
2/26/2008,45740.98,46019.12,44154.67,44886.67
2/27/2008,45456.79,45865.56,44480.59,45262.07
2/28/2008,45450.12,47035.95,45362.36,46548.63
2/29/2008,47177.52,50013.34,46855.46,49219.65
3/3/2008,49412.8,50225.61,49029.19,49200.8
3/4/2008,49972.44,50402.51,48103.69,48358
3/5/2008,47746.47,48940.03,46383.06,47160.35
3/6/2008,47532.79,51136.6,47272.88,50438.39
3/7/2008,51019.6,51746.34,48972.42,50407.54
3/10/2008,49232.51,52420.09,49207.51,51848.82
3/11/2008,50037.45,51562.11,48654.82,48947.75
3/12/2008,48584.2,50540.36,48166.17,50389.22
3/13/2008,51059.76,52373.15,49795.47,50566.77
3/14/2008,49972.4,54815.69,49450.32,53587.49
3/17/2008,55801.77,57673.94,52561.19,53898.95
3/18/2008,51069.43,51894,49115.56,49290.78
3/19/2008,49008.58,51717.69,49008.58,51567.44
3/20/2008,51664.65,51817.39,50331.59,50791.16
3/24/2008,49865.08,50100.58,48607.13,49621.03
3/25/2008,49771.27,50256.8,48830.05,49621.48
3/26/2008,50146.29,50758.75,49786.79,50742.24
3/27/2008,49655.4,50851.91,48931.51,50379.76
3/28/2008,49410.22,50854.55,49410.22,50406.14
3/31/2008,49944.31,50442.06,49180.23,49498.86
4/1/2008,48581.68,48581.68,45695.55,46139.05
4/2/2008,46293.29,48216.87,45664.37,46937.84
4/3/2008,47357.44,48139.97,46501.33,46517.99
4/4/2008,46959.84,47397.71,45929.19,46283.41
4/7/2008,45522.45,45994.09,43735.01,44806.39
4/8/2008,45510.94,45510.94,44360.74,44568.97
4/9/2008,44575.87,46123.68,44398.42,45684.67
4/10/2008,45661.06,46105.69,44484.56,44891.57
4/11/2008,45588.73,46431.01,45265.16,46223.81
4/14/2008,46471.33,46500.68,45479.31,46046.03
4/15/2008,45839.07,46358.42,44802.33,45125.72
4/16/2008,44367.77,45292.09,42056.95,42445.46
4/17/2008,42518.63,43182.36,42376.72,42593.5
4/18/2008,41924.46,41924.46,40524.34,41079.18
4/21/2008,40816.59,41032.71,40133.55,40534.75
4/22/2008,40699.82,41713.85,40560.54,40869.81
4/23/2008,40913.99,41550.85,40115.14,40439.61
4/24/2008,40081.41,41192.06,38862.63,39400.83
4/25/2008,39160.68,39716.63,38404.22,38415.01
4/28/2008,38235.36,38695.12,37717.68,38118.02
4/29/2008,38843.61,39008.35,37913,38606.21
4/30/2008,38555.03,39604.18,37959.18,39480.45
5/1/2008,39589.2,39670.95,37013.37,37115.49
5/2/2008,36468.71,37057.22,35675.53,36647
5/5/2008,36798.94,37434.3,36422.37,37015.03
