Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0.94,0.3,46.2566928431339,0.23871466965668622,-28.874757908939642,193.77398510807558,1.6019768196502453,310.4214323943889
0.935,0.3,43.02167922038922,0.23545374270504146,-27.028710696187797,182.71817948667524,1.5917029748095646,290.8330698407289
0.94,0.5,55.321056318469665,0.2733706291675261,-41.69424881295698,202.36649594338095,1.3268270299494638,268.50533677383635
0.93,0.3,39.03312747345051,0.23255154150132282,-27.179220820335704,167.8472102203996,1.4361385755490688,241.0518533958098
0.935,0.5,50.07500371701605,0.26841143316097543,-41.46947219947011,186.560621234731,1.2075148551723285,225.27472153111583
0.945,0.3,43.346176899448906,0.24343237694414038,-35.07785806974102,178.06249704161337,1.2357133327031826,220.03420164874265
0.91,0.3,29.920717016759603,0.20846558397347567,-20.149596473534736,143.5283294558904,1.484928844905586,213.1293564701637
0.915,0.3,30.68909462862286,0.21273886189156918,-22.044912738731583,144.25711576977778,1.3921168567251334,200.82276256565672
0.94,0.7,57.37226267532138,0.2980983170116564,-57.09275905592759,192.4608741520603,1.004895605397525,193.40308664637155
0.945,0.5,52.47735827993332,0.28096050039063747,-51.11594375395837,186.7784197670871,1.026633852884102,191.75304872108873
0.93,0.5,45.89621518171136,0.2660562857023542,-42.1924881840481,172.50566007321078,1.0877816681848014,187.6484946857575
0.92,0.3,31.380254301074807,0.21826454554819927,-25.14065095778073,143.77165206680402,1.248187819550591,179.45402490645034
0.905,0.3,26.040678705847185,0.2006257009840846,-19.273858141831013,129.7973219687988,1.3510880133194405,175.36760587300813
0.925,0.3,31.92686790620536,0.22380883743415148,-26.13026585565499,142.65240046921207,1.2218347904522333,174.2976658348078
0.95,0.3,41.75724629755821,0.248867062970467,-41.38469556748902,167.78936432626094,1.0090021377458642,169.29982729621693
0.935,0.7,52.10209855648043,0.2933500849991037,-56.94012090590235,177.61064755321144,0.9150331563675971,162.5196314351079
1.095,0.1,33.98824373113649,0.2389809062741529,-30.304695159930006,142.22158690847894,1.1215504248357202,159.50868121801486
1.07,0.1,31.897510678555353,0.2326638057166274,-29.295767621475278,137.09700389498866,1.0888095198834409,149.27252298836083
0.945,0.7,54.24221753014204,0.3063317526426351,-64.84883538607326,177.0701765723278,0.8364408891418725,148.10873593266624
1.09,0.1,32.167860023347394,0.23399294293372866,-30.32878096146845,137.47363326447822,1.0606380805155151,145.80977050713005
1.08,0.1,31.934192380105596,0.23323807359235973,-30.331920824757542,136.91672156372877,1.0528245990290284,144.14929248070186
0.93,0.7,48.315223570224795,0.29168999511878324,-55.53835353878679,165.63894675424046,0.8699433903182328,144.09650690812518
1.075,0.1,31.622600191539085,0.2327061598272542,-30.33619778868748,135.8906881322507,1.0424048660221787,141.65311455616046
0.95,0.5,49.482792650027285,0.2884199501030922,-60.651176883031255,171.56508290199852,0.8158587383301277,139.9728720779283
1.085,0.1,31.363283459488912,0.2333402263790053,-30.339837382797597,134.41010127652302,1.0337327476010665,138.94412329791777
0.955,0.3,40.57140694602115,0.25238530302412476,-47.32225567571334,160.7518601910946,0.857343048565691,137.8194898788388
0.96,0.3,40.29829475216131,0.257784796702585,-46.45078557229731,156.325335192885,0.8675481857984922,135.6197609409286
1.04,0.1,30.369116808363984,0.22699566406461766,-30.6569649358719,133.78721101791163,0.9906106776026251,132.53103976101883
1.045,0.1,30.5145096919331,0.22762084879916866,-31.21248221556624,134.0585005851386,0.9776380321560889,131.0606887058508
0.955,0.5,49.23120604449254,0.29467110716200645,-63.208487417639546,167.07171096155633,0.778870181138896,130.12717377981264
1.055,0.1,31.178154898417,0.2291458168295326,-32.66049803854912,136.06250958362997,0.9546135782013331,129.8871191326822
1.06,0.1,31.85508323392847,0.23080647315912084,-33.94274375834889,138.0164204145487,0.9384946444140386,129.52767140025034
0.94,0.9,51.32380785170414,0.3170601518304331,-64.26340485565692,161.87404047908427,0.7986475034583583,129.2802983033379
0.91,0.5,33.94239233127727,0.23749540750722484,-37.921433722574186,142.91809971207425,0.8950714411167361,127.92190947095169
1.05,0.1,30.587351937513784,0.22817619464512315,-32.18892135352159,134.05145959720093,0.9502447007025108,127.38168910367692
0.96,0.5,47.43319378709137,0.3006791179592888,-61.569541722536236,157.75353509422527,0.7704003060612264,121.53337171883157
0.905,0.5,30.63142145741944,0.22922985437690901,-33.978032879250506,133.6275396618017,0.901506616532979,120.46611115613732
1.035,0.1,28.258119959641203,0.22052578708717885,-30.2290571934292,128.13975332721577,0.9347999105239573,119.78502994484326
0.92,0.5,35.559850666173844,0.2510088795951785,-42.17564504707043,141.66770005716123,0.843137090766176,119.44529248173015
1.065,0.1,30.943602485952514,0.23095747921887896,-34.93001909049729,133.9796511055058,0.8858741933631156,118.68911535016161
0.935,0.9,47.75901954508057,0.31107193914882825,-64.14619071020373,153.5304652543118,0.7445339936215971,114.30865043837461
0.97,0.3,38.59604150674536,0.267462743644308,-48.99327021371265,144.3043654635999,0.7877825125448101,113.68045559609926
0.975,0.3,40.909270798554466,0.2778426821314167,-52.999999678453136,147.23897165376775,0.7718730386178834,113.6497924533661
0.915,0.5,34.15376270759385,0.2433206870069348,-42.270745695065116,140.36522388505523,0.8079763473768365,113.41178089337882
0.91,0.7,37.64263578203797,0.2628081790170584,-47.55933423521296,143.23236028203922,0.7914878622116485,113.36667463915985
1.0,0.5,49.334936438720646,0.3444846140634371,-63.507031097444546,143.21375882882126,0.7768421163165637,111.25447949423148
1.03,0.1,26.79918098346743,0.21703723362092808,-29.864377305446943,123.47734320220015,0.8973627914411444,110.80397337566254
1.005,0.5,49.91861375078981,0.34818729755266503,-64.63344008266053,143.36713056925743,0.7723341614951681,110.72733257417572
0.925,0.5,35.756071975712445,0.25793177273795875,-45.096012873416456,138.6260854805127,0.7928876567442664,109.91491208027409
1.005,0.1,25.716534176105753,0.20955239716716942,-28.806369324844027,122.72125980782988,0.8927377791385377,109.55790493392553
0.905,0.7,34.659067969249776,0.2541466963768605,-43.33821344348478,136.37426125679676,0.7997345809939062,109.06321268455784
0.98,0.3,39.10555856802353,0.28229651351462015,-49.72078754161638,138.5265375089312,0.7865032012071835,108.95156520292137
0.965,0.3,37.00895063672833,0.26067916650204803,-48.26341041988474,141.97126350117267,0.7668117589444213,108.86523428489615
0.975,0.5,48.56034080139222,0.3231783142834233,-67.07275960612118,150.25866110188758,0.7239949733179089,108.78651533524581
1.015,0.1,25.79454763622142,0.21263859286340675,-28.801024836797872,121.30698989713093,0.8956121451367521,108.64401344185175
0.95,0.7,50.293755591787146,0.31666511208284154,-73.61569735790876,158.82316577593173,0.6831933595258395,108.50693219698813
1.02,0.1,25.514712047844036,0.21375644477264794,-28.802218372356634,119.36347498191958,0.8858592667407927,105.73924042311624
1.025,0.1,25.991550205866652,0.21513472954202226,-29.698067352577873,120.81522244779973,0.8751933214135739,105.73667581140961
1.0,0.3,40.01259220119222,0.29654761799237933,-51.60280635320367,134.9280512589397,0.7753956621529385,104.62262564893118
1.0,0.1,25.021777891147124,0.20784804936492077,-28.815663004921767,120.38495414126382,0.868339482137661,104.53500873619109
0.98,0.5,46.784754717404574,0.32884968017586624,-64.20675378861496,142.26790396263866,0.7286578429339683,103.66462402015324
0.93,0.9,44.688863859635376,0.3080609709640408,-63.97859545917799,145.0649971003688,0.6984971073356782,101.32748085026614
1.03,0.3,40.45504087886349,0.31860783047675845,-50.89707948328759,126.97440869023015,0.7948401222539141,100.92435452646099
1.035,0.3,41.386830961054976,0.32128284671687724,-52.85588480051611,128.81743107040546,0.7830127358051692,100.86568912183198
1.015,0.5,47.75063777941855,0.35690971307974023,-63.40756992084191,133.78912377414107,0.7530747170886773,100.75320653575332
0.895,0.3,19.987850735860402,0.18208547743273298,-21.91617286284795,109.77180068215173,0.9120137380255647,100.11339026992644
1.005,0.3,39.81176081059292,0.29962750762497303,-53.40680713735671,132.87084729357719,0.7454435669258649,99.04771834698607
0.97,0.5,45.26490414951747,0.3123816453580932,-66.44672129566491,144.90257293327474,0.6812210334367638,98.71068048125146
0.955,0.7,48.71473136679534,0.32300415727589693,-74.57989959186209,150.81766060733767,0.6531884815263406,98.51235871946189
1.055,0.3,41.82477206310622,0.32925026266240837,-53.934824405955794,127.03033772820584,0.7754687722407358,98.5080600354178
0.99,0.5,44.22530494047044,0.33696573095593046,-58.9340377496802,131.24570506029997,0.7504204128743991,98.48945617934191
0.915,0.7,37.364392676061286,0.2698613298419973,-52.981009407948264,138.45775049703485,0.7052412382021518,97.64611539921346
1.015,0.3,38.61997606759105,0.3077413338912162,-49.94939692744127,125.49492646718318,0.7731820290781919,97.03042188491517
1.01,0.1,24.207693502441696,0.20990315262111364,-28.816832222588307,115.32791766180793,0.8400539419272567,96.88167184606384
